Genome	B109_23_EFNP_N1 Relative Abundance (%)	B111F_22_EFNP_N1 Relative Abundance (%)	B11_23_RUNR Relative Abundance (%)	B120_23_EFNP_TC Relative Abundance (%)	B163F_22_EFNP_N1 Relative Abundance (%)	B184F_22_EFNP_BB Relative Abundance (%)	B18F_22_EFNP_N1 Relative Abundance (%)	B19_1_23_RUNR Relative Abundance (%)	B19_2_23_RUNR Relative Abundance (%)	B201_23_EFNP_BB Relative Abundance (%)	B2_1_23_RUNR Relative Abundance (%)	B218_23_EFNP_N96 Relative Abundance (%)	B220_23_EFNP_FF Relative Abundance (%)	B246F_22_EFNP_N1 Relative Abundance (%)	B250F_22_EFNP_CV Relative Abundance (%)	B29F_22_EFNP_BB Relative Abundance (%)	B31_23_EFNP_N31 Relative Abundance (%)	B328_23_EFNP_CC Relative Abundance (%)	B33_23_RUNR Relative Abundance (%)	B357_23_EFNP_TE Relative Abundance (%)	B361_23_EFNP_N88 Relative Abundance (%)	B362F_22_EFNP_WH Relative Abundance (%)	B363_23_EFNP_WH Relative Abundance (%)	B369F_22_EFNP_CV Relative Abundance (%)	B382_23_EFNP_CC Relative Abundance (%)	B39_23_RUNR Relative Abundance (%)	B407_23_EFNP_DW Relative Abundance (%)	B441_23_EFNP_RE Relative Abundance (%)	B458_23_EFNP_N1 Relative Abundance (%)	B461F_22_EFNP_BB Relative Abundance (%)	B462_23_EFNP_CV Relative Abundance (%)	B466F_22_EFNP_N1 Relative Abundance (%)	B478_23_EFNP_NB Relative Abundance (%)	B523F_22_EFNP_DW Relative Abundance (%)	B534F_22_EFNP_CC Relative Abundance (%)	B6_23_RUNR Relative Abundance (%)	B63_23_RUNR Relative Abundance (%)	B83F_22_EFNP_WH Relative Abundance (%)	EHI01172 Relative Abundance (%)	EHI01174 Relative Abundance (%)	EHI01175 Relative Abundance (%)	EHI01176 Relative Abundance (%)	EHI01177 Relative Abundance (%)	EHI01178 Relative Abundance (%)	EHI01179 Relative Abundance (%)	EHI01180 Relative Abundance (%)	EHI02781 Relative Abundance (%)	EHI02786 Relative Abundance (%)	EHI02790 Relative Abundance (%)	EHI02800 Relative Abundance (%)	EHI02805 Relative Abundance (%)	EHI02809 Relative Abundance (%)	EHI02814 Relative Abundance (%)	EHI02816 Relative Abundance (%)	EHI03094 Relative Abundance (%)	EHI03095 Relative Abundance (%)	EHI03096 Relative Abundance (%)	EHI03097 Relative Abundance (%)	EHI03098 Relative Abundance (%)	EHI03099 Relative Abundance (%)	EHI03100 Relative Abundance (%)	EHI03101 Relative Abundance (%)	EHI03102 Relative Abundance (%)	EHI03103 Relative Abundance (%)	EHI03104 Relative Abundance (%)	EHI03105 Relative Abundance (%)	EHI03106 Relative Abundance (%)	EHI03107 Relative Abundance (%)	EHI03108 Relative Abundance (%)	EHI03109 Relative Abundance (%)	EHI03269 Relative Abundance (%)	EHI03270 Relative Abundance (%)	EHI03273 Relative Abundance (%)	EHI03274 Relative Abundance (%)	EHI03277 Relative Abundance (%)	EHI03279 Relative Abundance (%)	EHI03282 Relative Abundance (%)	EHI03285 Relative Abundance (%)	EHI03286 Relative Abundance (%)	EHI03289 Relative Abundance (%)	EHI03290 Relative Abundance (%)	EHI03292 Relative Abundance (%)	EHI03293 Relative Abundance (%)	EHI03297 Relative Abundance (%)	FS1_1_23_RUNR Relative Abundance (%)	FS11F_22_EFNP_N1 Relative Abundance (%)	No_69_road_23_EFNP_N69 Relative Abundance (%)
EHA05391_bin.420	0.0017703868	0.0010569415	0.0015892707	0.0046194745	0.004384658	0.0014756544	0.0022282575	0.001402038	0.00047100618	0.0013256551	0.00058972865	0.0022926203	0.0026803212	0.0032047818	0.003683301	0.0030395067	0.0024610546	0.0018900731	0.0030990574	0.0011849387	0.001416052	0.0039280145	0.0017626819	0.0019896268	0.0061743134	0.006262261	0.0010739797	0.0035502196	0.002599607	0.002090343	0.0025136927	0.007215341	0.00015365198	0.0036517582	0.0026909267	0.005823081	0.0024331913	0.0043278327	0.08265552	0.052130315	0.077650934	0.4352013	0.2246709	0.11687887	0.069655076	0.13724582	0.0009514267	0.0011628475	0.0010478052	0.0010907032	0.0009916477	0.0011208742	0.0010172155	0.0010539786	0.075438745	0.04457677	0.070346646	0.3991861	0.20723899	0.1054253	0.061380252	0.124350764	0.000973689	0.0009733301	0.0010903385	0.0009421184	0.00097500195	0.0010256979	0.0013097121	0.0010413936	0.088322826	0.0009245558	0.08155762	0.0010133227	0.30380866	0.0007726961	0.15131786	0.16140328	0.10414504	0.0531453	0.0008050852	0.0007602064	0.0013594886	0.00082112	0.0011261974	0.0012818737	0.0020724814
EHA05391_bin.421	0.002691049	0.0015309752	0.0011555934	0.00020455958	0.0021069867	0.0008030574	0.0028311205	0.002879375	0.00016071917	0.0035905086	0.002112547	0.0028263016	0.0019785014	0.004852553	0.005003651	0.0013739308	0.0048020454	0.005203871	0.0051641213	0.0018260473	0.0013321514	0.005356698	0.007788678	0.0031739357	0.003169103	0.003933145	0.0015984759	0.0046673655	0.0034054941	0.0011288234	0.006358281	0.006823889	0.0003971339	0.004439867	0.0020106165	0.0023546254	0.0026367404	0.0042007207	0.06350108	0.15183376	0.04087466	0.15958184	0.08954294	0.06766477	0.06936844	0.10441354	0.00091979344	0.001302737	0.0013084622	0.0009401659	0.00093277515	0.0008354754	0.0010451454	0.0014582641	0.055719376	0.12868021	0.03487467	0.14153485	0.07857554	0.059501603	0.06170496	0.09222555	0.0009118209	0.0012313164	0.0012234127	0.00096061593	0.00086998043	0.00079023023	0.0011591943	0.001443384	0.08087281	0.00090868806	0.078476906	0.0011193226	0.02651073	0.0011489287	0.05141769	0.081530124	0.122980565	0.08689341	0.0009765684	0.00099942	0.0031928828	0.0009584349	0.0014786202	0.0024559596	0.0028605692
EHA05391_bin.423	0.0030089582	0.009994566	0.0005075464	0.00005173189	0.0039691594	0.0018370372	0.004972119	0.0015052226	0.00012409955	0.019866465	0.0003441453	0.020317534	0.0028163258	0.014520962	0.0016900491	0.0055864113	0.0018201667	0.00011785554	0.00027754164	0.0028990866	0.0065064435	0.00300373	0.009590782	0.0006301208	0.0016023125	0.0010157891	0.01386854	0.008107399	0.007080185	0.0029101607	0.0035641177	0.0026544796	0.0007939895	0.0002777142	0.005459962	0.0013750902	0.003461636	0.005174146	0.03126084	0.123931095	0.072196744	0.08459823	0.08464519	0.063859865	0.08467425	0.053796522	0.028572714	0.036313508	0.041813154	0.029886456	0.025073841	0.021359319	0.03304971	0.043752033	0.02534903	0.092156075	0.05973678	0.069846004	0.07116088	0.04924114	0.070108496	0.042845923	0.030280536	0.0363752	0.04349265	0.03184293	0.026008815	0.022590274	0.034552723	0.04618651	0.03650178	0.023142818	0.06558465	0.039695036	0.094080225	0.025435476	0.08021694	0.055629555	0.07455253	0.09140831	0.021369347	0.02609313	0.020810353	0.025384134	0.0016920303	0.005841565	0.0019953568
EHA05391_bin.424	0.00014083067	0.00026161777	0.00009565915	0.00007270869	0.00018317476	0.00020133225	0.00030274136	0.00016195679	0.000017788032	0.00038505223	0.00006327644	0.00032945984	0.00016129162	0.00047227356	0.00028731453	0.0003767093	0.00010218285	0.00013600948	0.0003327167	0.00014349092	0.0001796839	0.00037829045	0.00020259955	0.000073205	0.00003323727	0.00017847879	0.00026993122	0.0002899317	0.00026448056	0.000116519	0.00014041932	0.00031136256	0.00004091962	0.00029118647	0.0002225364	0.00034068504	0.00020248676	0.00043556787	0.07117188	0.056713358	0.07461334	0.04556348	0.11666247	0.06364843	0.07660914	0.028723266	0.14002247	0.16071703	0.13813947	0.15336463	0.16589768	0.14942124	0.17659669	0.122272976	0.060177375	0.04865648	0.0665418	0.039360944	0.104835786	0.054609884	0.0695482	0.024885975	0.14876719	0.16600023	0.14219564	0.15868975	0.16944267	0.15271367	0.18326108	0.12648834	0.018706804	0.16595873	0.06615742	0.14705227	0.058486912	0.19695024	0.0714389	0.09002357	0.041342266	0.074497975	0.15909946	0.16292262	0.071908854	0.15006335	0.000052698237	0.00023274403	0.00011860345
EHA05391_bin.425	0.005752105	0.008021664	0.0051698065	0.002768456	0.012025256	0.01089356	0.020337133	0.011602418	0.0019570834	0.02088249	0.0026040901	0.017347455	0.008923921	0.015343635	0.027960023	0.017063055	0.006253377	0.015637752	0.017465418	0.0094079105	0.011563025	0.013853259	0.01417065	0.0053859004	0.0067561604	0.015108834	0.007098096	0.017536689	0.010978462	0.011484996	0.0097188335	0.013534892	0.0009788781	0.004594466	0.013704066	0.012191619	0.0112735955	0.018158117	0.029345727	0.029361892	0.022207355	0.02628598	0.027988315	0.015237542	0.028782316	0.037116095	0.0013855004	0.001594439	0.0014489762	0.0014281049	0.0012104743	0.001198557	0.0013772332	0.0015817595	0.026755225	0.02463741	0.01903929	0.023080438	0.024746498	0.011906396	0.026393175	0.033576354	0.0010781449	0.0014586321	0.0015186289	0.0013620465	0.0012663611	0.0012441031	0.0016836579	0.0018068079	0.029564802	0.000822496	0.028008776	0.0015175573	0.028027754	0.0008971907	0.03649019	0.039353926	0.028280254	0.021747826	0.00083328906	0.0010497727	0.0009038128	0.00076089037	0.004326829	0.01076431	0.0048671053
EHA05391_bin.426	0.00038575332	0.00056239293	0.00018173884	0.00082676485	0.0014462492	0.0014424938	0.001031262	0.00072966114	0.00006475029	0.00039090728	0.00039887187	0.00030569025	0.0009640473	0.0015551632	0.0009874736	0.00231177	0.0010287701	0.0010771889	0.0005788445	0.0007368863	0.000657416	0.0022016307	0.001944861	0.00056072243	0.0002875086	0.0022643069	0.0006717418	0.0009856633	0.0005567685	0.0009877968	0.0006819998	0.0010691019	0.000049657006	0.0013624163	0.0011340826	0.001060038	0.0017374193	0.001595243	0.09403511	0.02378141	0.051324856	0.09283455	0.13173167	0.0045143133	0.07274137	0.051749803	0.0013703735	0.0012615564	0.0014578577	0.001426108	0.0012932228	0.0013864612	0.001484617	0.0015514795	0.09245247	0.023713822	0.051842846	0.09183326	0.13382342	0.004015564	0.071622476	0.051450513	0.0013062716	0.0011770607	0.0014173936	0.0013131009	0.0012687983	0.0013859334	0.0013517532	0.0013321606	0.02682548	0.0014005378	0.05751152	0.001441469	0.056198347	0.0014766298	0.14936596	0.03230616	0.08728907	0.09751648	0.0011934603	0.001568365	0.0009147774	0.0012593352	0.00021055591	0.0011227396	0.00064336526
EHA05391_bin.427	0.0034693296	0.0068056495	0.0006115389	0.0006450893	0.001849321	0.002218351	0.0024150696	0.0013340466	0.00065411715	0.004205265	0.00048602995	0.0033398387	0.0016391026	0.003018948	0.010321572	0.0030639728	0.0036042223	0.0035156833	0.0020875987	0.001776371	0.0013119911	0.006057807	0.004088496	0.0016175258	0.0031923556	0.0017936557	0.0034250326	0.01107326	0.0026846153	0.003173694	0.0016538271	0.0036207805	0.00018098303	0.0032529193	0.0040492313	0.0019031462	0.0012875922	0.0069906455	0.008351283	0.021079112	0.024725946	0.0055214125	0.0074522947	0.00023112669	0.010707082	0.017082999	0.00020003499	0.00025463427	0.00013409775	0.00024489145	0.000098420875	0.00023218934	0.00022899215	0.0002728602	0.007696535	0.019772785	0.022942604	0.0056910785	0.0074415575	0.00019674371	0.010063615	0.015427386	0.00015972106	0.0002568346	0.0001939091	0.0001262637	0.00014434248	0.00013981448	0.00016535116	0.00017258368	0.017603138	0.00022702425	0.023427254	0.00023879955	0.04493307	0.0002458729	0.025154218	0.016602153	0.0052280687	0.024457185	0.00019357502	0.00023827898	0.0004146819	0.00025732093	0.00076787785	0.0021219829	0.0014707111
EHA05391_bin.429	0.00048798206	0.00028947904	0.00012858091	0.00027560946	0.00032402892	0.0003598027	0.00032726667	0.00030689896	0.00003527966	0.00023833678	0.00021503854	0.00031637648	0.00019337515	0.0004061305	0.00057641015	0.00047639766	0.00042294143	0.0004074513	0.00066911866	0.0005797165	0.0011283058	0.0005082795	0.00036960197	0.00020026305	0.00014121793	0.00047428499	0.00033759233	0.0005345167	0.00038760988	0.000255661	0.00077025365	0.000784222	0.000030212695	0.0005343609	0.00048556042	0.00059802533	0.0004723979	0.00042991928	0.0027434707	0.023387682	0.019957956	0.007796402	0.15413393	0.0019993375	0.0024084165	0.050188866	0.00129885	0.0013028561	0.0012939628	0.0013171297	0.0015198601	0.0011934444	0.0013488799	0.0012545662	0.002446645	0.023999391	0.020480327	0.007175994	0.15960205	0.0018928793	0.0023212538	0.051151622	0.0012009155	0.0013163489	0.0013897455	0.001148572	0.0014805757	0.001200762	0.0012168335	0.0012261706	0.06383759	0.0013322028	0.037441723	0.0011124761	0.05054167	0.0014448494	0.14012341	0.004233441	0.028347064	0.29404938	0.0011541726	0.0010026022	0.0012961879	0.0011960313	0.00012217446	0.000466576	0.000363327
EHA05391_bin.430	0.00006587041	0.00021876892	0.0000111824065	0.00005790493	0.00005304954	0.00052776077	0.00008845198	0.000050933155	0	0.000028190687	0.000053368498	0.000086304586	0.000031482778	0.0004205936	0.0000703243	0.0002839512	0.006175231	0.000119347984	0.00006611555	0.00292979	0.00037154136	0.00006572526	0.000080524966	0.000090365866	0.00024932536	0.00017060181	0.001681012	0.00030074306	0.00019677312	0.00003267018	0.00178319	0.00017439124	0.00004560455	0.00012725746	0.00012098863	0.00013581755	0.00006203486	0.000310949	0.0014314986	0.08202068	0.10437121	0.0032997138	0.13075547	0.0013754835	0.001880195	0.034804672	0.0043148915	0.0049942825	0.006743208	0.004227522	0.0044176606	0.0028521428	0.003801799	0.0064065633	0.0014613102	0.07975763	0.10634953	0.0028892169	0.13236736	0.0012213448	0.0013188228	0.03248137	0.0046363017	0.004619412	0.006278278	0.0042406833	0.003943368	0.002929678	0.0040330254	0.006447277	0.00703964	0.0023515485	0.061122343	0.0048029725	0.07776628	0.002098126	0.3434423	0.0016175952	0.14098758	0.016524907	0.0021810068	0.0019356764	0.0056912634	0.0020401664	0.000017479	0.00035602684	0.0001301534
EHA05391_bin.431	0.00010992395	0.00020904325	0.000034628156	0.00016799459	0.00028836512	0.0001361564	0.00025912028	0.00009674659	0	0.00014955856	0.000021659487	0.00012390854	0.00012514486	0.00008553798	0.00018593734	0.00012731293	0.00012855126	0.00021557747	0.00030969334	0.00008956806	0.000067775065	0.00016979681	0.0003280407	0.000074955286	0.000111981484	0.00013186531	0.00016858835	0.00014885998	0.00015207325	0.00010954123	0.00009181693	0.00009533673	0	0.00024296372	0.00015312179	0.00013157185	0.00009825482	0.00011602038	0.0017669597	0.0076397527	0.027031021	0.00011606969	0.019838288	0.00009358512	0.00004958623	0.0075166053	0.000034666642	0.000045913555	0.000028777082	0.000014434892	0.000021653204	0.000049142793	0.000053242202	0.00005499954	0.0014204809	0.0070838467	0.027783887	0.00017477538	0.02074747	0.00010422602	0.000114719136	0.0071447347	0.00004247502	0.0000279398	0.00003801613	0.00002290849	0.00003632879	0.000043494576	0.000042805183	0.000027007225	0.00016896144	0.000023476361	0.08238181	0.000029965227	0.006016202	0.000042330532	0.039697524	0.000094596355	0.09306784	0.053818215	0.00001896574	0.00004453216	0.000024349863	0.00003942579	0.00005571357	0.00022841798	0.00015242292
EHA05391_bin.433	0.0007531316	0.00028112228	0.00046270867	0.0030932105	0.0011502871	0.0013705066	0.0013809053	0.0011446867	0.00018708463	0.0008134675	0.00083991396	0.0010269217	0.0028114743	0.0005311695	0.0012397297	0.001351314	0.0018360899	0.0019291694	0.0016069458	0.0007049644	0.00076817285	0.0011183362	0.0012958057	0.0029187629	0.0015442235	0.0025248104	0.0004040846	0.0010408799	0.00069892075	0.0007962466	0.00056895457	0.00027916217	0.000023593911	0.0010723299	0.00065098336	0.0016928547	0.0013421286	0.001092125	0.0013194997	0.0003974442	1.196794	0.0005525263	0.0008081858	0.0013959521	0.0008564666	0.0007690826	0.00095168635	0.00071002427	0.0007906637	0.00095678377	0.00081945857	0.0010977433	0.000981958	0.00078121806	0.0011123772	0.0003467946	1.1855419	0.0005096576	0.00089677004	0.0013374232	0.0008806777	0.0007115231	0.0008589056	0.0008874827	0.0007628394	0.00091163843	0.00086772745	0.0009808596	0.0007686383	0.0007652325	0.0014922202	0.000677127	0.0005049029	0.001122286	0.00031179897	0.00067896955	0.00035802563	0.00065079646	0.0006078334	0.00071005034	0.00068227644	0.0006047066	0.0007318842	0.00065847964	0.00042584474	0.001017328	0.002211507
EHA05391_bin.434	0.000120137745	0.00010450282	0.0002062377	0.00017837239	0.0002564718	0.00018247974	0.00024401894	0.00025198993	0.00014080662	0.00017778946	0.0003995778	0.00029813097	0.00028722186	0.00022200675	0.0010168465	0.00025208885	0.00015464306	0.0002422732	0.00035921944	0.00015142534	0.00014156837	0.00026680643	0.00047270564	0.0002998565	0.00021168588	0.00040879686	0.0001624334	0.00019300713	0.00020928196	0.00021104087	0.00009120518	0.0001468621	0.000112726164	0.0003995663	0.00014550428	0.0002193535	0.00038973952	0.00070556905	0.0011976545	0.00009435254	0.21720271	0.00012304404	0.0002716484	0.000118847216	0.06886334	0.000098991186	0.0014606443	0.0014326689	0.0010760286	0.0020254075	0.0011806746	0.0019476239	0.0016041934	0.0014071487	0.001110156	0.00007425942	0.20980746	0.00013389802	0.00025980893	0.000060624534	0.064175196	0.00007113644	0.001487552	0.0015244517	0.0010576743	0.0018439194	0.001065006	0.0019402495	0.0015407822	0.0013698054	0.0001384205	0.001136852	0.014150867	0.0019488875	0.00023586465	0.0012598141	0.03450949	0.0039274017	0.021897487	0.076247394	0.0011512565	0.0013258491	0.00007083406	0.0012220828	0.000092813236	0.00023714468	0.00025881146
EHA05391_bin.436	0.0065080407	0.002434753	0.0019494846	0.0011223858	0.008444869	0.0008336392	0.004113582	0.0044193277	0.0035911803	0.0016137715	0.0040040123	0.0010672525	0.0059310193	0.004043917	0.0049641253	0.00263272	0.0120252995	0.0016607211	0.024888467	0.0017956904	0.0021788017	0.008352149	0.004277031	0.00096456707	0.000737194	0.0068943826	0.001262066	0.008372855	0.0036436256	0.0019363178	0.0021194047	0.00398975	0.0039413376	0.005650716	0.0028386666	0.0023718723	0.008845268	0.010725735	0.017174045	0.05397465	0.026829723	0.039320502	0.044081043	0.013254894	0.013919134	0.041841127	0.00031404838	0.00039717444	0.00032835544	0.0003208364	0.00033576437	0.00027746422	0.00032963653	0.0003803801	0.015988315	0.048387323	0.02475383	0.03720493	0.042629	0.012151914	0.012934597	0.037658323	0.00028580424	0.00033903113	0.00032255513	0.00026997115	0.00037462733	0.00029207984	0.0004321625	0.00044974365	0.0257932	0.0004240453	0.046198074	0.00026302756	0.042735007	0.00035541473	0.02809889	0.01917345	0.03994521	0.051923092	0.00047087678	0.0003629031	0.00035505014	0.00038610745	0.0018936968	0.0014991754	0.0012425389
EHA05391_bin.437	0.0030017952	0.00075744576	0.0014021434	0.001189843	0.0051359744	0.0011334243	0.0026978801	0.0024884248	0.0002489326	0.0035880585	0.0013857825	0.0034974576	0.002341027	0.004399287	0.0024237945	0.0018997458	0.0021609473	0.0022578537	0.004430549	0.0018279478	0.005158152	0.003852372	0.0046361145	0.0016626392	0.0017933657	0.007047728	0.0011108151	0.0048347455	0.0034770325	0.0019815702	0.006213343	0.00093301985	0.00015571776	0.010256526	0.002568353	0.0044793645	0.004110712	0.012138719	0.005027599	0.025097933	0.016382493	0.013321344	0.029146297	0.006205034	0.0168471	0.018147709	0.0126899425	0.01654258	0.01768214	0.0141429575	0.012632115	0.010625285	0.021623103	0.020764938	0.00455369	0.020244904	0.013987032	0.011207225	0.025658017	0.005385751	0.0153863095	0.015546287	0.012459023	0.017107543	0.018210497	0.014858169	0.011720563	0.010530601	0.022098705	0.021034472	0.023602402	0.0075729657	0.027795035	0.022063054	0.025091019	0.0076364093	0.024971822	0.024407942	0.022208916	0.031181332	0.0062891	0.008298356	0.007501991	0.00676149	0.0010705306	0.002128339	0.004795943
EHA05391_bin.438	0.0024988945	0.00046165186	0.00008680827	0.0003355196	0.000921568	0.00024627746	0.0004780751	0.0005808538	0.000049702023	0.000779652	0.00011104543	0.0012303144	0.00009177265	0.003047561	0.0015650962	0.0011031834	0.0004604514	0.0014853732	0.00080074713	0.00065092655	0.0006863974	0.0012977095	0.0014566842	0.00034790294	0.00038008572	0.0013205637	0.00061637245	0.00076027063	0.0017538116	0.0006596151	0.00030865034	0.0008834654	0.00011000811	0.0020176733	0.00079194584	0.0009846614	0.0011719107	0.0042042523	0.0033943825	0.0044428436	0.011854166	0.004636811	0.02250035	0.003947396	0.004446719	0.014550154	0	0.000041569947	0.000010487184	0.00004371765	0.0000142306935	0.000033760694	0.000041295105	0.00004161586	0.003440708	0.004407576	0.011510144	0.004681026	0.020939687	0.0033548307	0.0037333039	0.013443913	0.000012881497	0.00001838652	0.000052315423	0.000050309805	0.000016151236	0.000016250922	0.000046180783	0.000042103893	0.013813456	0.000020785652	0.04747743	0.000025886155	0.01714681	0.00002175243	0.03206415	0.010010695	0.024771959	0.044480357	0.000005996006	0.000032944423	0.000011893516	0.000024485213	0.00035901478	0.0013350999	0.00026692738
EHA05391_bin.439	0.00007623194	0.000056303597	0.000018914532	0.000007709111	0.00008579866	0.000092247436	0.000102004444	0.0001688675	0.000009134544	0.0001477833	0.000023428105	0.00006587799	0.000045362514	0.00021055173	0.00013314097	0.00009730327	0.00006763602	0.000060819446	0.000064645574	0.00017724792	0.000087284825	0.000109015	0.000112112655	0.00003652575	0.00003400726	0.00011886792	0.000052901953	0.00017792225	0.00012041777	0.000051068168	0.00026611364	0.00007915955	0.000015278067	0.000071381044	0.000086725166	0.00008235386	0.00008067818	0.00031816872	0.021075074	0.008140575	0.0149335535	0.008310186	0.079105265	0.0050980337	0.023428762	0.025245316	0.00082886213	0.0011625076	0.00085143384	0.00094045745	0.0008108593	0.0008280183	0.0010727965	0.0008084824	0.018518236	0.007791107	0.013119624	0.0074741854	0.07810078	0.0044280537	0.02125956	0.021868097	0.00091367716	0.0012012632	0.00089394517	0.0011310909	0.0008107322	0.00096301566	0.0013253067	0.0009513155	0.079594344	0.00078963325	0.07493796	0.00119729	0.038906913	0.000885315	0.036709093	0.06838489	0.044197045	0.074383795	0.00081841205	0.0007201122	0.00038225768	0.0007555178	0.000041371666	0.00009804398	0.000044163153
EHA05391_bin.43	0.0000065435315	0.000010821819	0.00003278516	0.000016008733	0.000003754726	0.0000063054867	0.000025854806	0.000019225125	0.000022976872	0.00025051984	0.0000035239354	0.00001800912	0.00002140556	0.000008278432	0.000008768575	0.0000010219659	0.000021745855	0.00001625292	0.000009680187	0.000010646987	0.00002599905	0.00003743947	0.000005241232	0.000023213026	0.000024105126	0.000021863187	0.000011268742	0.000043937376	0.000059563503	0.000005766684	0.0000030104984	0.000026483798	0.000007903177	0.000014416015	0.000008567103	0.000007851044	0.000005888919	0.0000141610435	0.001295221	0.006919446	0.000026608677	0.008009657	0.0139775295	0.0030608524	0.0020038604	0.047059916	0.00020658587	0.00018634333	0.0001802328	0.00012732261	0.00021677263	0.00018949088	0.00025638635	0.00015626018	0.0010095938	0.0065507907	0.000059806473	0.007776779	0.014102642	0.002865903	0.0020275926	0.045405384	0.00021533098	0.00019654614	0.00018325412	0.0001383106	0.00024357263	0.00018734767	0.00025725874	0.0001424631	0.56788373	0.008073996	0.015471316	0.00045037962	0.0009959765	0.008123251	0.0031817178	0.016838336	0.01867111	0.02236897	0.009715017	0.00926989	0.007999283	0.010282337	0.0000011726954	0.000022780627	0.000045341785
EHA05391_bin.440	0.001579881	0.00035030916	0.00015809062	0.0008523808	0.0010711063	0.00047311463	0.000649226	0.00030849877	0.000054766515	0.00041088267	0.00039847262	0.00067364954	0.00036840182	0.0008105687	0.0015964145	0.00038177415	0.0010077115	0.0006151394	0.00051282236	0.0004331787	0.00053650205	0.0007421515	0.00082844513	0.0016086176	0.0008366497	0.0003483586	0.00048114406	0.00054434163	0.0012454756	0.0008286371	0.0005095535	0.00031665858	0.00007890258	0.0015665143	0.0009621952	0.0002031936	0.00035102502	0.0004438063	0.07862266	0.05476057	0.016165808	0.105754	0.08911441	0.041188702	0.12735496	0.08688695	0.000013045561	0.000026470663	0.0000120559225	0.00002975019	0.000016985052	0.000033307268	0.000035059347	0.0000119229335	0.07668084	0.052363712	0.01592222	0.10459954	0.088771395	0.03844721	0.12631124	0.0859481	0.000020546493	0.000028514809	0.000014961815	0.000019459969	0.000028564982	0.000020764543	0.000018364208	0.000016094813	0.057598032	0.000046084922	0.0054910886	0.000018321887	0.0029256	0.000035028246	0.022175875	0.10907985	0.050671473	0.022580218	0.000036147518	0.000010378105	0.000009425928	0.000043229094	0.00015623974	0.00054295606	0.00062692724
EHA05391_bin.441	0.00073875824	0.0016171733	0.0013015162	0.0075698504	0.0020576795	0.002917729	0.0035740798	0.0034300133	0.0006351895	0.0019319076	0.0024517353	0.004027448	0.0050815037	0.0019854913	0.0018466995	0.0014501247	0.0043108184	0.0046528843	0.0032432282	0.0019430411	0.0064773127	0.0028096056	0.0054943985	0.011621456	0.0068511525	0.004308599	0.002740402	0.0032454638	0.004098189	0.0012859836	0.0019511043	0.0011665464	0.00023799944	0.004418097	0.0006445647	0.0011374254	0.0020096423	0.0037736392	0.035949618	0.042858582	0.011793342	0.05095973	0.052042328	0.05198073	0.06381329	0.09989016	0.0003075453	0.00031872548	0.00037767217	0.0003498019	0.0002880953	0.00032969314	0.0003034179	0.00031416182	0.03666605	0.041435983	0.010687582	0.049090058	0.050810214	0.049435325	0.06144731	0.09722533	0.0003469775	0.00029297706	0.00022817738	0.00036308542	0.00033091227	0.0003446255	0.00032323817	0.0003166504	0.06446832	0.00014907907	0.011989122	0.00032835678	0.027214661	0.00020689922	0.007212461	0.02591213	0.02760371	0.01649874	0.00012728968	0.00017153793	0.00010853425	0.0002574087	0.0006246745	0.0051943376	0.00918935
EHA05391_bin.445	0.004593749	0.002079789	0.0013434589	0.0018469197	0.0016216757	0.0019669416	0.0026110543	0.0015405529	0.0003133494	0.003927242	0.0005432897	0.003399218	0.0031188896	0.0022791661	0.0018779475	0.00289514	0.0021605196	0.0035706605	0.0025214874	0.005150618	0.0028139453	0.0013998281	0.0038751662	0.0014347748	0.005142796	0.0015846242	0.003388698	0.00076841214	0.0008278359	0.0015470282	0.0023813243	0.001346779	0.00013048154	0.0034831925	0.0019722397	0.010284008	0.00487386	0.000678124	0.05158836	0.0016222689	0.8269607	0.17354906	0.09608873	0.13770758	0.0046921284	0.07302681	0.00009532824	0.000061193095	0.0000481256	0.00006729941	0.000030114317	0.000065467604	0.00006790843	0.000090435235	0.051586665	0.0016707742	0.81198114	0.17043695	0.09543141	0.13090302	0.0043002376	0.07263648	0.000074919	0.000061535415	0.000037533784	0.000060329276	0.000047894064	0.00004874875	0.000034775276	0.00010653608	0.075460784	0.00014007113	0.29648125	0.000076640055	0.21913658	0.00015087315	0.25142	0.1476416	0.13554654	0.102331504	0.0001576073	0.00012070274	0.000015267118	0.00010561946	0.00130014	0.0016046381	0.0013551739
EHA05391_bin.446	0.0000030529318	0.000004382864	0.000002091083	0	0.000011707538	0.000004554657	0	0.000006568075	0	0.000019230669	0	0.000015635704	0	0.000011505584	0.000009201143	0.000009976751	0.0000016343504	0.0000108781005	0	0.000005034555	0.000005237559	0.0000043519763	0.0000096446765	0.000006926168	0	0.00001777415	0.000004965047	0	0.000014371904	0	0	0.000004159747	0	0.000019913134	0	0.0000125962715	0	0.000015700916	0.43640628	0.00039267595	0.10211374	0.109482385	0.31133384	0.28359213	0.2684581	0.047318384	0	0	0	0	0	0	0	0	0.40013227	0.00034372235	0.09384386	0.10021392	0.29589668	0.2572517	0.25714463	0.04484341	0	0	0	0.0000033042354	0	0	0	0	0.00729871	0.0000022289105	0.11977837	0	0.051423904	0.0000032885205	0.055198934	0.20410137	0.2368538	0.14217368	0	0.0000048272095	0	0.000014178382	0.000003142298	0.000013870678	0.000006575839
